class,id,date,query,author,text
0,257768291622346752,,,475880217,-Australia Test and ODI captain Michael Clarke at the launch of the international season in Sydney on Monday http://twitpic.com/b4bqje
0,255965656061726720,,,386927851,Redbacks collapse against Tigers: Ricky Ponting and Luke Butterworth made Wednesday a tough day at the office for...http://dlvr.it/2Hx42Y
0,234535951009972225,,,23378312,"Explore the work of Jeff Carter - a writer, photographer, chronicler of life in the bush. Coming up on Artscape, Aug 14 http://ow.ly/cS6Rv"
0,258184298107125760,,,61108556,Wait--there's going to be an August: Osage County movie with Meryl Streep? Holy crap!http://buff.ly/RzNUdO 
0,249607041503621121,,,16124837,"If the NHL lockout ended, Preds would have 2 road games 1st week in October (St. Louis - Oct 2nd & Wash.- Oct 5th) according to the website."
0,258611505292013568,,,338491274,TOM+LORENZO talk about the girls at ELLE's Women in Hollywood Celebration! Check out Viola Davis in RAOUL! http://www.tomandlorenzo.com/2012/10/elles-19th-annual-women-in-hollywood-part-2.html …
0,245234086522806272,,,372017053,Allstar game weekend in Texas for the 21st bday.....oh yea
0,245256662745751552,,,404057483,Another Estella video you may not have seen http://www.youtube.com/watch?v=McxvpaoltcI&feature=youtube_gdata_player …
0,260933163377889281,,,19739530,"If there were a category for best drunk acting in the Oscars, this 21st birthday girl might edge out Mary Elizabeth Winstead. #magicmike"
0,257202074272530434,,,367127993,Which dj on the Star-lite line up is the host of BBC 1xtra's Tuesday night UKG show a) Rampage....b) Jamie Duggan...c) Cameo
0,263251125598310400,,,44612140,Boarded up and Evacuated: Ritz Carlton at the Battery http://twitpic.com/b8qynz --stayed her with @JasmineAlexis for her 21st bday
0,241394053554528256,,,537497467,"Last licks for the #RedSox, coming up in the top of the 9th. ""Volare"" by the Gipsy Kings means it's Frieri time."
0,259075271993462784,,,267202060,"guys the Trayvon Martin case doesn't start til JUNE 10,TWENTY THIRTEEN!!! #STEEP #GRADUATION"
0,230798210409586688,,,537886482,"#GRASS/WOODS_FIRE - (Lawrence County) Bridgeport Fire dispatched to the 6th Curve into Petrolia (trust me, if you... http://fb.me/1P982nFYb"
0,249004311764406272,,,570790242,Western Force kicks off new Super Rugby season on the road - Herald Sun http://dlvr.it/2BcsZH  #Melbourne #News
0,264219259520032768,,,218318599,Shorty with the wolf pussy off Friday After Next on Martin
0,262284984528809984,,,51319611,The big day is TOMORROW! Mau XTERRA World Championships at the Ritz Carlton at 9:30AM! http://fb.me/Jk1OunSI
0,249051095278690304,,,734781128,FM Preview: West Ham United v Sunderland 22 Sep 2012: FootyMad attempt to assist you with their form guide as West... http://dlvr.it/2BfWVF
0,263382091440463872,,,313426051,"In the Carling Cup previously, Arsenal played their 2nd string, but even then you could count on Bendtner / Vela to grab a few goals #nb52"
0,261406186908299264,,,61730218,"@RonanJones95 i may be going to see England vs Aus at Twickers, #oooosh"
0,250273167896092672,,,427283906,Anyone wanting Roger Sanchez tickets for v-club on the 19th of october get in touch i have coach and entry... http://fb.me/25NHI5PLY
0,262113901825650688,,,316047246,Norwich City are gonna get destroyed today against Villa this afternoon! C'mon you villaaaans!! @AVFCOfficial
0,178382180475604992,,,357860977,Lil Wayne Gets Intimate With Nicki Minaj's Lips! Caught Red Handed at the NBA All-Star Game (Exclusive Photos/Video) http://bit.ly/xMeF3C
0,263276124539326464,,,57844411,http://Astros.com : Jarred Cosart talks about pitching in AFL's Rising Stars Game...and coming to Houston on Fridayhttp://brianmctaggart.mlblogs.com/2012/10/30/cosart-excited-to-play-in-rising-stars-game/ …
0,262233666405691392,,,163993241,"The 2012 Wine & Roses fundraiser is tonight Saturday, Oct 27th! The Pinery at Black Forest will be the setting of... http://fb.me/1FePv7DtT"
0,255649019634794497,,,23844700,It's this Thursday night! B95's 11th annual Hold 'em For Hope Texas Hold 'em Poker tourney at the Eagles Club in... http://fb.me/1IOeXxYTa
0,257969799311785984,,,860410189,For a freebie on Sunday the Limelight Night @ Rich Mix from 7pm showing free horror films - get on the guest list here: http://tinyurl.com/blrqdro
0,263574574950670336,,,132919515,"@dubonew Plz,Transfer money in TOMORROW!!. Because we want to success before SM Town in BKK.we have a big project for minseok ^^"
0,262979301463433216,,,50131359,Vronsky in the Philippines? Banana Karenina banished O'Trivia to Siberia last Monday Night at Red Lion Tavern!
0,255379961223974912,,,762582030,"Actors have the Academy Awards, Recording Artists have the Grammys, and now..DJ's have the GSA's!! - NOMINEES ANNOUNCED TOMORROW 10/9"
0,238832234747023361,,,318531066,My friend Bailey is going to Allstar's show tomorrow.......
0,264220001840553986,,,55773599,Nov 10th Lady Urban(E) aka Ace will be having mixtape release party at the Medowlark...Rt Rt
0,262235776031539200,,,560259146,Oneil says Vaughn will be sold in January. His crime? Passed the ball forward more than 3 times today!!!
0,248932056250331136,,,15019376,Estella has become really dramatic all of a sudden. It's really cute now but I feel like at some point it may become a problem #girls>boys
0,256191105102659584,,,50321644,Derrick Williams and the Stiemer enter the agme for Pek and Klove late in 1st quarter with Wolves leading 18-15
0,216017882012856320,,,437973594,"Did you know that Doug Wead and Jeremy Richter, the short film ""Elektable"" out June 28, is going to be doing a... http://fb.me/TvnbcCd8"
0,249312656073310208,,,240966974,@UConnVB wins the fourth set 25-21 to take the match 3-1! Next match is Sunday against Georgetown at 2 p.m. at Gampel.
0,222482940263792640,,,484372712,"About to begin our sojourn on ""Mysterious Island"" for VBS. Plane crash, storm, chased by pirates...and that's just 1st night. 3 times each"
0,264077352789757952,,,17938918,"@SadlerTX Already voted early last Friday for you in Cypress, NW of Houston. I definitely don't want Cruz to win. We need a Dem in Senate!"
0,255674135915663360,,,16480597,"Please put on your calender to come to the Petrolia-VFD Social Hall in Petrolia, PA this Saturday night the Raise... http://fb.me/wbm6A1As"
0,209067930862886913,,,591624852,Just watched journey to the mysterious island and may I say I have Noooooo idea how Vanessa can not be jumping all over Josh.... #justsayin
0,264126815575109632,,,25408992,"Jacob has a teacher work day tomorrow, he asked to come to work with me ""to make sure I get my work done"". Really... http://fb.me/23ByaNqpk"
0,264160697439645698,,,430352033,"3 yard TD run get Calhoun even with East at 7-7. 5:53, 1st Q,"
0,253166324442865665,,,574310977,"The LionsXII will face ATM FA on 5 October, in the first leg of Semi-Finals at Jalan Besar Stadium! http://fb.me/20ou1WEA1"
0,264144180178210818,,,179622770,(WBB) First Media Timeout #SSU trails #Armstrong 39-45 in the 2nd half.
0,253256022637019136,,,58696552,Taco| Playground x Deadline ~ This Saturday: Meet and Greet with Nipsey Hussle and Dom Kennedy for the Playgroun...http://bit.ly/VdcHqm 
0,260540438153420800,,,55604811,That concluded the #NCDebate. See Thursday's NCA for complete coverage.
0,252983478864465921,,,16674902,"In the very 1st episode of Transformers, it looked like Soundwave transformed into the Cybertonian equivalent of a lamppost."
0,210835007911100416,,,164466867,@RavensburgerPC Enter our competition to win a London Children's Map Puzzle just follow and RT.Closes Friday 8th@4pmpic.twitter.com/yIiug1RE
0,257842351211421696,,,333951722,"'on a sunny Sunday afternoon, it could be quite magical.' - Designer reveals plans for Olympic Park via @guardianhttp://tinyurl.com/cpjpwem "
0,194507477990113282,,,323473334,BIG home game tomorrow evening for the TCU baseball team as they take on Texas A&M here at Lupton Field. Come on... http://fb.me/1LqQSF9Kl
0,258282988591267840,,,42648691,ah theres robbie keane..bidding to be the 1st international footballer to score 200 goals
0,254246634974756864,,,121959729,TOMORROW: Thoughts to Wafer Thin Mints: Saturday at the Black Dog http://wp.me/pFAdT-1ty  #yegmusic
0,259361498818818048,,,52164187,"Chillin tonight, gig with Rampage tomorrow night, have a RoKin weekend my tweet buddies."
0,256812865300873216,,,388312166,Sacha Baron Cohen in The Lesbian? SBC 2 make film on man offering $65m 2 any man who could wed his gay daughter #jspace http://www.jspace.com/news/articles/sacha-baron-cohen-in-the-lesbian/11177 …
0,257405045908324352,,,9661612,Saturday night thoughts: I was checking out the box scores from the American Hockey League - this box score c... http://bit.ly/X86omu
0,257648554116513794,,,302039758,Mark Dekanich made 35 saves Sunday as the St. John's IceCaps defeated the Connecticut Whale 3-2 in the American Hockey League.
0,263939403318173696,,,836672016,Band practice tonight! Working on the #acoustic set for the #Hospice benefit on Sat for #PatRamsey. #Talahasseeevents # Tallahassee
0,243499294957658113,,,62407096,Club remix next Saturday night ALLSTAR will be in the building @GEEZYALLSTAR @CRAZYRONALLSTAR
0,198123583464148993,,,293310280,"#US Wichita Wild vs. Omaha Beef May 5th Game Preview: WICHITA, KS- The Wichita Wild of the I... http://bit.ly/K5xYKy  #News #USA #Wichita"
0,258934276161171456,,,30842071,"This seem like a long time tryin to make us 4getRT @TOSHAMAKIA: June 10 Trial Date Set for George Zimmerman, trial is said to last 3wks..."
0,226414201890025472,,,587592852,"@Raheem_orDie tomorrow fc toronto vs liverpool? Are you go at stadium? Today napoli won 3 a 2 vs bayern !! Scored: Pandev,Cannavaro,insigne!"
0,262199999914471424,,,217230324,"Saturday morning Goon, the kids dying to play puck"
0,262233859247194113,,,67507170,Spend Saturday with Keith Richards singing some Everly Brothers. http://youtu.be/kR9nhEdRGL4
0,264211532584452096,,,425503814,@ItsLivieP KLUB ACE!!! Klub ACE !!!! This SATURDAY!!! $5 with ur college id til 11:30
0,259442822955008001,,,253131769,US football down 7-3 at Chardon tonight after 1st Q
0,171857139483164673,,,175514999,"Drogba(as reports suggest he is preferred to start), If Cannavaro has anything close to the game he had on friday then he takes this."
0,260545244641259520,,,21487168,"Isis trial begins as MetroPCS welcomes Google Wallet: Monday marked a busy day for mobile commerce in the U.S., ... http://bit.ly/QPoPaK "
0,194634714240393216,,,147183771,"Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! Kitakits, Taongbayan :)"
0,264170591463043072,,,74622227,"First Friday Raleigh will be one of the last times to see Luke M Buchanan ""We Go Back In Place"" at Rebus Works.... http://fb.me/1Q4Cu3w2n"
0,245574213539352576,,,595252101,This is last year when Roger Sanchez took over SET Nightclub... this saturday he invades Space Miami! http://fb.me/2iPXdcIYG
0,262650685508689920,,,167934484,Did anyone see Rachel Khoo making Oeufs en Cocotte a few weekends ago on Saturday Kitchen? Here's my take on it:... http://fb.me/1Z9rePioG
0,262955896487944193,,,104051947,"The wind bringing all of the leaves to our feet for tomorrow, the Street Viceroy artwork and track list to be unveiled. SAMO's Red Carpet."
0,264084160610721792,,,24060437,"Light Up A Life w/b on Sun, Nov 18 at Hospice of the Valley in Phoenix AZ http://pinterest.com/pin/3307399697795607/ … #pinterest #grief"
0,218786804575379456,,,282108659,Come to the Petrolia Farmers Market tomorrow to pick up the last of your long wknd food supplies!
0,245853635068706816,,,373098543,"Don't forget, I'll be at Volare tonight and tomorrow for my birthday. Instead of gifts, please donate a food item... http://fb.me/11tdZqAml"
0,264123028676427777,,,87998269,ATTN: There will be a candlelight vigil held for Mitch tonight at 8pm in Huntington Beach at Main St. & 12th. (cont) http://tl.gd/jru1cf
0,259397264504664064,,,110748698,"Road Trip (sort of) with my boyfriend this Monday from Pottstown, PA, to Hanover, PA, to Chambersburg, PA, then ...http://tinyurl.com/9nukfmu"
0,261017444007677952,,,42188336,"Once upon a time Rwanda said ""NeverAgain"". World Bank now says it's 2nd most imprvd nation 2 do business in ""EverAgain""http://econ.st/VnSgCP"
0,215954116860592129,,,17822055,Reminder noon tomorrow is the deadline to register teams for the Kickball Tournament at the $120 rate. Price increases to $150 after Friday
0,264173733625884674,,,51199866,Would your company like to #sponsor the 3rd annual PNC Bank #NonProfit Academy Awards? See attached for details. http://bit.ly/SihDp6
0,201602804169715712,,,39453531,"Looks like Indonesia will face the Pats in the semis. Warriors lead the Singapore Slingers, 77-67, with over 6 mins left in the 4th"
0,249193051313041409,,,587356485,it's not too late to join us at LIPA 4:19 come along to our first session tomorrow to try it out. 9.30 am at the Joseph Wright centre in...
0,232979138674311169,,,46283556,SPECIAL Conference Call tonight the 7th at 7:30 PST - 10:30 EST Featuring Doug Wead! Doug is going to give us a... http://fb.me/2dsm79vEk
0,264093152661610496,,,526948850,@milli_tam tell everyone that is wanting to do Jags that we're starting pratices this Sunday from 3-6 at the Greenville gym.
0,259941479148040192,,,735432258,gunna be a 6hour journey to NCS trip next monday :( LOOOL idc im gunna bring nuff chicken to eat on the coach!
0,264210702569447424,,,509111483,"Alright going to bed, gotta long weekend. Work Friday and Saturday then @carrieunderwood and @HunterHayes Sunday night in Greensboro"
0,223577094762921984,,,547104413,@PartyMiami247: THE DONKEY SHOW OPENING TOMORROW at the ADRIENNE ARSHT CENTER @ArshtCenter GET YOUR TICKETS TODAY http://www.arshtcenter.org/donkeyshow/
0,258927105360941056,,,72751291,@nielson1260 Sellout-shmellout @EdmontonOilers attendance in 11-12 19th in league just above Preds. Small arena = small market.
0,261311713087995904,,,768176377,First I have to go to oscars with peter and turn down custard and now grandpa bill suggests ordering pizza Sunday #deprived #cheeseplease
0,261861758631813120,,,396410321,"Anne Curtis and Toni Gonzaga, all set for the grand showdown of beauty and talent this Sunday http://dlvr.it/2NZGTF  (via @lion_heartv)"
0,258834433182924800,,,42640059,Playing me some of The Offspring in the car. I head may explode due to Nostalgia if Pretty Fly For A White Guy is performed at Soundwave.
0,264189047004606464,,,607287796,Mass with the bishop of the Diocese of Raleigh tomorrow. I feel like I need it.
0,259382323701755904,,,287453496,George Zimmerman will face court June 10th for the murder of Trayvon Martin.
0,261171607513468928,,,557439372,Broncineers! Remember that tomorrow we have the Kickball Tournament! Games start at 5pm at the track and field... http://fb.me/1GmSe4rUY
0,253264085418909696,,,18203522,@LATACO: Playground x Deadline ~ This Saturday: Meet and Greet with Nipsey Hussle and Dom Kennedy... http://bit.ly/QCmaS3  @mrpeniche
0,262112187265454080,,,18714943,"YES!+ long kriya followup tomo Oct 28th 7:30am - 9am @ TOK, Koramangala. Walk in for the weekly servicing of...http://fb.me/1Dl4Yd4G6"
0,226350031974830080,,,263293181,"Our beautiful new firepit is complete, just in time for the Friday night movie, Journey 2 the Mysterious Island.... http://fb.me/1yF0Gt03y"
0,264229719321485312,,,327523887,"Volleyball game next Friday, us vs the Staff.."
0,249050317050769408,,,149423224,FM Preview: Derby County v Burnley 22 Sep 2012: FootyMad attempt to assist you with their form guide as Derby Co... http://bit.ly/RCVyFz
0,237724630327128064,,,51525965,I would be at berkmar football game on the 31st .
0,239603408317870080,,,16596656,Meg Ryan: They don't make Sunday underpants. Billy Crystal: Why? MR: Because of God. BC: *blank stare* #whenharrymetsally
0,257972010439802880,,,301527968,Irish SunSport Tuesday: Robbie Keane rallies the troops ahead of vital Faroes clash @noriordan #roi
0,210663845025431552,,,531401378,Enter our competition to win a London Children's Map Puzzle just follow and RT.Closes Friday 8th@4pmpic.twitter.com/4JP1Zs6y
0,197760587860676608,,,76714475,"This Saturday come hang out with Buran Theatre on Cinco de Mayo as we drink up, tell stories and prep DESTRUCTO... http://fb.me/CcDf5yBQ"
0,261613299282624512,,,22514042,"C'mon @chucktodd, you KNOW the BCA IS a budget, and STRONGER than a resolution. It's a LAW. #OHSEN"
0,195767870033100800,,,149423224,FM Preview: Derby County v Peterborough United 28 Apr 2012: FootyMad attempt to assist you with their form guide... http://bit.ly/Iu2I61
0,263463909325934593,,,52888361,"Kevin Bacon, Paul Rudd and 8 Other Stars to Appear in Friday the 13th or Halloween Movies http://blogs.amctv.com/movie-blog/2012/10/celebrities-in-halloween-and-friday-the-13th-movies.php … via @AMC_TV"
0,255714874452217856,,,241057619,"More headlining festival dates for Rammstein, this time it's Poland's Impact Festival that takes place on the 4th... http://fb.me/2bO43EPnu"
0,259669566324621312,,,43086874,News of the day - Oct 17 - Michael Clarke determined to see Australia at...: http://youtu.be/4v--qXPfzOg  via @youtube
0,264043005160329217,,,377379259,"This Sunday is the P.E.R.C.H's Family Movie Matinee! Come out this Sunday November 4th from 3-5 pm in Lumina Theatre to watch ""The Lorax""!"
0,263025815401418752,,,622932217,Come to the Eagles Club tonight for Monday night football.
0,259868508035358720,,,133446727,@louisck is hosting #SNL on Nov 3. It will be epic. Like if the ghosts of Gilda Radner&John Belushi mated w/ Bill Murray & had a comedy baby
0,214945942510637056,,,99830375,Support CEO Keith Bradshaw as he spends a night sleeping at Adelaide Oval on THURSDAY raising money for the homeless http://www.cricketsa.com.au/Article/NewsDetail.aspx?p=338&id=1758 …
0,262977992077221889,,,203164223,"Well that's it, the very last one. That may stop you. - The Lorax"
0,260976541138292736,,,168596247,"ON THIS DAY: October 24 2001 Arsenal beat Real Mallorca 3-1 to qualify for the 2nd round of the UCL Goals from Pires, Bergkamp & Henry"
0,249191033198497792,,,15018343,Just like the final shot in the the shining. Rembrandt may have painted John Belushi. http://m.startribune.com/?id=168490986 . #rembrandt #belushi
0,214235764710580226,,,5499672,"Heavy Cream were my Oxen of the Sun, JEFFBro my Circe, the PATCO line my Eumaeus. Now, at the appointed hour, I've returned to Ithaca."
0,234070606717534209,,,255886281,Broadway Bar to see AllStar and Bravo perform then Aquarius. I'm stepping out the box and baring a lot of skin tonight. Pics tomorrow.
0,263150115269779456,,,400541448,@Rican_Amor: Who wants to go to a A$AP Rocky concert with me on the 14th or 15th ?!?!? you don't have a choice on who you taking we going!
0,195087587302588416,,,39453531,San Miguel escapes with a 68-64 win over the Singapore Slingers. Beermen now has a 15-4 record to remain in 1st #ABL
0,219889336110415872,,,78119339,Yo unnu memba #AmbroZia THIS SATURDAY at Oneil's Place enuh!!!!!! Bear TingZz Production it loud!!! U hav u ticket yet?!?!?
0,263291123462709249,,,472794920,Bloemfontein Celtic and Orlando Pirates will contest the last spot in the Semi-finals when they meet on Sunday 04... http://fb.me/1lHTQavXT
0,263418028228755456,,,131756896,I've read two very different article about Christianity and horror films today. http://www.christianitytoday.com/ct/2005/augustweb-only/scottderrickson.html?start=1 … http://www.dougwils.com/Church-Year/the-holy-horror-and-halloween.html … #halloween #weird
0,257755536555114497,,,618670908,Australia Test and ODI captain Michael Clarke at the launch of the international season in Sydney on Monday... @PCBcricketPK
0,262707915985661952,,,18884214,"Alex, the female sideline commentator for Sunday night football...sounds like Kermit the Frog. How did they let you on the air?"
0,264217895452672000,,,465572512,DEPARTURE of ship: SHAM Port: ABU DHABI Time: Nov 2 2012 4:09AM (UTC) (Time of arrival/departure is the time the vessel approache...
0,244951104507486209,,,150378802,"This Thursday, DESTRUCTO, creator of HOLY SHIP, comes to Ignition at Firestone Live! Surrender your booty, it's... http://fb.me/1bwWTOu75"
0,264223625777934336,,,15557414,"With the 1st pick in the Classic Movie Lotto, Mark Bonnell selects: North by Northwest #classicmovielotto... http://fb.me/1n6xMBeUs"
0,262247797384962049,,,77637181,Brackett overthrows an open Garner on 3rd down. Lions will go for it on 4th down and 1.
0,256879138584014848,,,45678780,Today in Hockey History - October 12th: On this day the Toronto Marlies of the American Hockey League (AHL) play t... http://on.fb.me/wM5fsP
0,240536779978072065,,,64220772,@FFFabFFFab well destructo is on there and he's not playing. but lineup and hours are released tomorrow.
0,264201822770696193,,,417258041,Gonna go to the north game tomorrow night. I better see some of you north kiddos
0,256434655740440576,,,506884119,Follow @taxslayerracing if you want to win tickets to tomorrow night's NNS race @CLTMotorSpdwy
0,263805750479044610,,,384957880,NCS Round 1: MV soccer @ Calistoga. Jags down 2-1; few minutes left in the 1st half.
0,257753736284340225,,,618670908,Australia Test and ODI captain Michael Clarke at the launch of the international season in Brisbane on Monday... @PCBcricketPK
0,246096300930654208,,,35050925,Tomorrow night Roger Sanchez at Cielo get on the guest list here; http://www.biohazardpromos.com/guestlist  VIP RSVP... http://fb.me/2omOD5mOt
0,264082281575096320,,,252735338,Get your ticket for a Detroit Red Wings Bus Trip on March 22nd against the Dallas Stars. http://fb.me/ywTkwdSZ
0,263491268238245888,,,791906779,"Mosconi Cup from Monday 10th to Thursday 13th December at the York Hall, Bethnal Green, Londonpic.twitter.com/H4YXeIli"
0,227281690123444224,,,163637466,#justsayin #music Jason Vernau Live @ SET Nightclub Miami February 25th 2012: Jason Vernau is back with some swe... http://bit.ly/OYqQ6b
0,258985992491507713,,,185915280,"Interview with Devon Alexander ""Speed Kills"" (VIDEO) On Tuesday Oct 16th we had the privilege of catch up with...http://fb.me/1kr2F9ooh"
0,218440347422965760,,,14888637,"Hybrid icing will be used in the American Hockey League until November 19, '12. The BOG will then decide if it needs to continue. #OKCBarons"
0,258411577236127744,,,372744637,"Indie Band Music Festival this coming Sat and Sun, Olympic Park. Listen to music in the heart of urban nature http://myde.st/Wx21lu"
0,264121253869268992,,,455760959,"This Sunday join us for ""Living in the Valley."" http://ow.ly/i/15gfy"
0,262047205970571265,,,411952663,I am gonna Meryl Streep the fuck out of this tomorrow
0,264029592111685632,,,53300334,Taking a break from GOLDEN SUN 2! Got done with JUpiter LIghthouse & getting the wings on the boat! GONNA MAPLE AGAIN!!!! :P
0,194863046068408320,,,437573505,"Tannehill may join Quinn and Rodgers, slide out of Top 20: Texas A&M's Ryan Tannehill will be the third quarterb...http://bit.ly/JFEmdU"
0,263729146025365505,,,31219039,ATTN: WRESTLERS- Still time to join this Sunday's Seminar/Tryout. Here's the info: http://www.dgusa.tv/seminar.htm 
0,258206123360911360,,,541329827,"You may feel you're alone, But I'm here still with you. You can do what you dream Just remember to listen to the rain ~by: Amy Lee"
0,214292429480787969,,,76609489,Watching the kids movie Journey 2 Mysterious Island for the 4th time in 24 hrs. I can now recite dialogs from this movie in my sleep!
0,212938977727102976,,,95546483,"1st Journey to the Center of the Earth, 2nd Journey to the Mysterious Island, and the 3rd??? Journey from the Earth to the Moon :))"
0,261626201976745984,,,28251733,Anyone going to Siberia for the HOD show on Saturday?
0,263785277707915265,,,401585816,Paul George with a silky smooth 1st Q #PacerNation
0,263060552954310656,,,460420908,"I like to think that somewhere in the mid-Atlantic, George Clooney's looking at the skies and muttering that this may be the perfect storm.."
0,263138001058664448,,,606208624,For April to try to make me come to Richwood <<
0,215795729044733952,,,147869891,#CEOSleepout I've made my cardboard shelter in the Member's section of Adelaide Oval. 1st time I've ever been here!
0,258752780079079424,,,284494317,American Hockey League continues to shut down the root cause of a word money: October 1 sports news continued to... http://dlvr.it/2L68Jy
0,261038961206652928,,,87394010,"India is the 132nd country out of 185 countries in the world to do business easily, by World Bank! Singapore is the 1st and 4th is USA!"
0,262669928698609664,,,257193205,Last Sunday night for the Haunted Castle and Black Forest is tonight! Come on out!
0,230806998197870592,,,325328793,Jungle Island makes good on $2 million payment: Jungle Island made good Wednesday on its promise to the Miami Ci... http://hrld.us/R9tRyG
0,245597031127728128,,,345964231,"This is Buffon's 122nd cap for Italy, now just 4 behind Maldini in 2nd and 14 behind the leader, Cannavaro. #Legend"
0,264202044871671808,,,29304238,trying to figure how long the walk from AZ to LA is..gotta see @TheGoodMad perform nov 7th.. the bf says if i walk there he'd pick me up (;
0,263383207976771587,,,592861162,My mom call and say that a teacher called and said that I'm going to Ritz Carlton tomorrow for some tennis shit. Anyone else going? (school)
0,263152627540455424,,,821015299,"As confirmed on tonight's episode of Monday Night Raw, CM Punk and WWE Legend Mick Foley will both captain teams heading"
0,263337835162128384,,,307564259,Oscars Well makes his debut over fences at Punchestown tomorrow. It looks as though he'll have Plan A and Darwins Fox to overcome.
0,263825455369564160,,,788108426,Anyone going to volleyball game tomorrow?
0,261853381256163328,,,297337181,Trey Songz will be here December 7 at the Fox Theatre
0,214451416864010242,,,105382480,"Twinkle Toes D Really, Laurin? That's why you're just my 2nd favorite Lolo Jones."
0,261816678214680576,,,396551915,"On Sunday watch Sarah G Live, one of Myrtle`s dream will come true - together with Melai, @MyrtleGail will have a song number with Sarah G."
0,213077329784737793,,,341167873,"http://winliberty.com/blog/?p=358  Doug Wead interviewed LIVE tonight, Wed, 10pm EDT we have link and other video Please RETWEET #ronpaul #ronpaul2012"
0,263670714844971008,,,372224451,"World Bank's ""Africa can help feed Africa"" report, 1 reason the ""Borderless 2013"" is so important: finding solutions. http://www.borderlesswa.com/2nd-borderless-conference-connecting-markets …"
0,196599031307317249,,,286445504,Going to 2nd Annual Kick-Out Hate Kickball Tournament on the soccer field right now!
0,263736434706493440,,,398208676,"@chuggaaconroy Hey Emile, do you have plans to LP any more 3rd Party Nintendo Console Titles, such as Fragile Dreams, Last Story, or Klonoa?"
0,261062686115246080,,,41096468,"Nascar Daytona 500 New Journal Complete Feb 19, 1978 Newspaper from the Daytona 500 Race http://bit.ly/TcT2EU  #eBay"
0,246209679783501825,,,235637838,"Pires""For Cesc it is difficult because at Arsenal he knew he was going to play every Saturday, was the captain of the team and a crack.''"
0,254140042010845185,,,372470212,"Original planned release date for Blue Diamond X: Oct 6. Instead, Nike drops two new Bron styles on the same day as the Rose 3 launch..."
0,261608933989433345,,,247646676,The Late-October Best Picture Oscars Predictions You've Been Waiting For: Coverage of the Oscars has reache... http://bit.ly/Y0J22u
0,186234292567945216,,,242826853,Ron Paul Snr Advisor Doug Wead Interview with Frost – Mar 31 2012 http://ronpaulflix.com/2012/03/ron-paul-snr-advisor-doug-wead-interview-with-frost-mar-31-2012/ …
0,216044599418953728,,,33335823,@JonBudaBellyGrl we're going to have to go see Magic Mike before the Jeff Timmons thing next Friday!!
0,262201575672537088,,,470414043,"Come see my brother tonight at the Roxy! ""@CurtClendenin: An events page found on google for my show tomorrow! http://www.eventsnearhere.com/find-events/CA/HOLLYWOOD/Music/Concerts/addetail/4747/Check-It-Out-One-Night-Only-Blues-Brothers-Orphans-Reunite …"""
0,225998566898941952,,,442340329,@DunkinBoston Because I went to my 1st match when I was 4? My last match was the Carling Cup Final. #DDLiverpool http://twitpic.com/a9ed6b
0,206580001200545792,,,40790105,Wild rush for their 4th TD of the night. The Wichita Wild have pushed their lead to 59-35 over the Allen Wranglers... http://fb.me/JLJBEo0A
0,258274446744358914,,,166935249,"NFU unchanged for the 4th successive game tonight: Nicklin, Gardner, Peat, King, Anderson, Hunter, Bolder, Muldoon, Bradshaw & Williams"
0,264224648911257600,,,32474003,Ricky Ponting was pulled out of a Sheffield Shield game on Friday with a hamstring injury.http://bit.ly/Yuz2Pe
0,264212530803662849,,,105578059,"World Bank earmarks $245 million for Myanmar, outlines 18-month work plan: The World Bank said on Thursday it ha... http://fxn.ws/Yur5tu"
0,263757567090626560,,,487816618,Norwich City are the 6th team into the Capital One Cup Quarter Finals
0,263978108087066624,,,915918421,"SBS K-Pop Super Concert on Nov 10th in the United States, with SNSD, 2NE1, T-ara, BEAST, CNBLUE, KARA, SISTAR cr tiarafact"
0,249394368249737217,,,623514600,Aussie Directioners. Do you want to win a prize of a lifetime? Then listen to @nova969 on Monday at 7pm.
0,264209331048833024,,,360084993,ATTN #NYC FOLKS: Guardian has a truck with generators at Union Square/14th Street offering free device recharging Fri 11-8pm. Pass it along
0,262072597192245248,,,459716085,Tonight was just a preview of what Bob Jones will do to Austin at tomorrow's vball game. VBC. Noon. #BeThere #BJP
0,194636019415523328,,,552397191,[(VHL) American Hockey League] MON APR 23 2012 10PM: Devils 3 at Americans 4: i dont know if the game stats are ... http://bit.ly/IcBH6Q
0,253179865019334656,,,423511427,The media filing center at the University of Denver empty now will be bustling tomorrow. #utpol #denverdebatepic.twitter.com/Dd4m2bnh
0,261771887602958336,,,629572583,[INFO] Tomorrow EXO M will be going to Nanjing (via: sotea123)
0,250316852255944704,,,562376268,Il Divo - 24 September 2012 Il Divo have just confirmed two more dates: October 14 in Buenos Aires and October 28... http://fb.me/xyGGswGV
0,263025480599490560,,,22151523,"Former #Mizzou RHP Kyle Gibson (#Twins) will start in the Arizona Fall League Rising Stars Game on Sat, 7pm on MLB TV."
0,181326603744325632,,,372398144,"@Siralex671 They launched the day of the Carling Cup Final, did you not see the Dont Buy The Sun posters? #DontBuyTheSunANYDAY #JFT96"
